plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou,set_key,matched_rate_at_iou_0.50,prediction_ratio,over_segmentation_ratio
artifacts_rep_classification/waveform_method_comparison/sets_all/199_ziho0512workout_db_squat_set_0.png,ziho0512workout,db_squat,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,466008,471018,12,41,5,0.2429,ziho0512workout | db_squat | set 0,0.4166666666666667,3.4166666666666665,2.4166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/199_ziho0512workout_db_squat_set_0.png,ziho0512workout,db_squat,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,466008,471018,12,1,0,0.078,ziho0512workout | db_squat | set 0,0.0,0.08333333333333333,-0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/199_ziho0512workout_db_squat_set_0.png,ziho0512workout,db_squat,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,466008,471018,12,1,0,0.078,ziho0512workout | db_squat | set 0,0.0,0.08333333333333333,-0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/199_ziho0512workout_db_squat_set_0.png,ziho0512workout,db_squat,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,466008,471018,12,1,0,0.0328,ziho0512workout | db_squat | set 0,0.0,0.08333333333333333,-0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/200_ziho0512workout_db_squat_set_1.png,ziho0512workout,db_squat,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,478460,483365,12,5,0,0.0151,ziho0512workout | db_squat | set 1,0.0,0.4166666666666667,-0.5833333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/200_ziho0512workout_db_squat_set_1.png,ziho0512workout,db_squat,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,478460,483365,12,40,3,0.2571,ziho0512workout | db_squat | set 1,0.25,3.3333333333333335,2.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/200_ziho0512workout_db_squat_set_1.png,ziho0512workout,db_squat,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,478460,483365,12,2,0,0.0236,ziho0512workout | db_squat | set 1,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/200_ziho0512workout_db_squat_set_1.png,ziho0512workout,db_squat,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,478460,483365,12,2,0,0.0236,ziho0512workout | db_squat | set 1,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/200_ziho0512workout_db_squat_set_1.png,ziho0512workout,db_squat,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,478460,483365,12,2,0,0.0316,ziho0512workout | db_squat | set 1,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/201_ziho0512workout_db_squat_set_2.png,ziho0512workout,db_squat,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,491914,496899,12,5,0,0.2394,ziho0512workout | db_squat | set 2,0.0,0.4166666666666667,-0.5833333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/201_ziho0512workout_db_squat_set_2.png,ziho0512workout,db_squat,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,491914,496899,12,23,5,0.3073,ziho0512workout | db_squat | set 2,0.4166666666666667,1.9166666666666667,0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/201_ziho0512workout_db_squat_set_2.png,ziho0512workout,db_squat,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,491914,496899,12,5,0,0.1614,ziho0512workout | db_squat | set 2,0.0,0.4166666666666667,-0.5833333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/201_ziho0512workout_db_squat_set_2.png,ziho0512workout,db_squat,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,491914,496899,12,6,0,0.1397,ziho0512workout | db_squat | set 2,0.0,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/201_ziho0512workout_db_squat_set_2.png,ziho0512workout,db_squat,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,491914,496899,12,3,0,0.1259,ziho0512workout | db_squat | set 2,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/202_ziho0512workout_db_triceps_curl_set_0.png,ziho0512workout,db_triceps_curl,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,398759,403967,12,29,10,0.3462,ziho0512workout | db_triceps_curl | set 0,0.8333333333333334,2.4166666666666665,1.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/202_ziho0512workout_db_triceps_curl_set_0.png,ziho0512workout,db_triceps_curl,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,398759,403967,12,36,5,0.2739,ziho0512workout | db_triceps_curl | set 0,0.4166666666666667,3.0,2.0
artifacts_rep_classification/waveform_method_comparison/sets_all/202_ziho0512workout_db_triceps_curl_set_0.png,ziho0512workout,db_triceps_curl,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,398759,403967,12,26,12,0.3892,ziho0512workout | db_triceps_curl | set 0,1.0,2.1666666666666665,1.1666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/202_ziho0512workout_db_triceps_curl_set_0.png,ziho0512workout,db_triceps_curl,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,398759,403967,12,16,12,0.6291,ziho0512workout | db_triceps_curl | set 0,1.0,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/202_ziho0512workout_db_triceps_curl_set_0.png,ziho0512workout,db_triceps_curl,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,398759,403967,12,9,3,0.3851,ziho0512workout | db_triceps_curl | set 0,0.25,0.75,-0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/203_ziho0512workout_db_triceps_curl_set_1.png,ziho0512workout,db_triceps_curl,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,414916,420494,12,20,11,0.499,ziho0512workout | db_triceps_curl | set 1,0.9166666666666666,1.6666666666666667,0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/203_ziho0512workout_db_triceps_curl_set_1.png,ziho0512workout,db_triceps_curl,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,414916,420494,12,26,9,0.3391,ziho0512workout | db_triceps_curl | set 1,0.75,2.1666666666666665,1.1666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/203_ziho0512workout_db_triceps_curl_set_1.png,ziho0512workout,db_triceps_curl,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,414916,420494,12,21,1,0.2493,ziho0512workout | db_triceps_curl | set 1,0.08333333333333333,1.75,0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/203_ziho0512workout_db_triceps_curl_set_1.png,ziho0512workout,db_triceps_curl,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,414916,420494,12,15,12,0.6951,ziho0512workout | db_triceps_curl | set 1,1.0,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/203_ziho0512workout_db_triceps_curl_set_1.png,ziho0512workout,db_triceps_curl,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,414916,420494,12,3,0,0.1036,ziho0512workout | db_triceps_curl | set 1,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/204_ziho0512workout_db_triceps_curl_set_2.png,ziho0512workout,db_triceps_curl,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,427065,431917,12,42,1,0.2432,ziho0512workout | db_triceps_curl | set 2,0.08333333333333333,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/204_ziho0512workout_db_triceps_curl_set_2.png,ziho0512workout,db_triceps_curl,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,427065,431917,12,7,1,0.1667,ziho0512workout | db_triceps_curl | set 2,0.08333333333333333,0.5833333333333334,-0.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/204_ziho0512workout_db_triceps_curl_set_2.png,ziho0512workout,db_triceps_curl,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,427065,431917,12,11,2,0.2343,ziho0512workout | db_triceps_curl | set 2,0.16666666666666666,0.9166666666666666,-0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/204_ziho0512workout_db_triceps_curl_set_2.png,ziho0512workout,db_triceps_curl,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,427065,431917,12,10,1,0.2187,ziho0512workout | db_triceps_curl | set 2,0.08333333333333333,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/204_ziho0512workout_db_triceps_curl_set_2.png,ziho0512workout,db_triceps_curl,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,427065,431917,12,3,0,0.0841,ziho0512workout | db_triceps_curl | set 2,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/205_ziho0512workout_db_weighted_crunch_set_0.png,ziho0512workout,db_weighted_crunch,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,218043,224156,12,53,0,0.2031,ziho0512workout | db_weighted_crunch | set 0,0.0,4.416666666666667,3.4166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/205_ziho0512workout_db_weighted_crunch_set_0.png,ziho0512workout,db_weighted_crunch,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,218043,224156,12,28,5,0.3185,ziho0512workout | db_weighted_crunch | set 0,0.4166666666666667,2.3333333333333335,1.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/205_ziho0512workout_db_weighted_crunch_set_0.png,ziho0512workout,db_weighted_crunch,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,218043,224156,12,44,1,0.2401,ziho0512workout | db_weighted_crunch | set 0,0.08333333333333333,3.6666666666666665,2.6666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/205_ziho0512workout_db_weighted_crunch_set_0.png,ziho0512workout,db_weighted_crunch,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,218043,224156,12,2,0,0.1043,ziho0512workout | db_weighted_crunch | set 0,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/205_ziho0512workout_db_weighted_crunch_set_0.png,ziho0512workout,db_weighted_crunch,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,218043,224156,12,10,6,0.4689,ziho0512workout | db_weighted_crunch | set 0,0.5,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/206_ziho0512workout_db_weighted_crunch_set_1.png,ziho0512workout,db_weighted_crunch,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,229782,235756,12,43,2,0.2329,ziho0512workout | db_weighted_crunch | set 1,0.16666666666666666,3.5833333333333335,2.5833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/206_ziho0512workout_db_weighted_crunch_set_1.png,ziho0512workout,db_weighted_crunch,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,229782,235756,12,22,8,0.3435,ziho0512workout | db_weighted_crunch | set 1,0.6666666666666666,1.8333333333333333,0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/206_ziho0512workout_db_weighted_crunch_set_1.png,ziho0512workout,db_weighted_crunch,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,229782,235756,12,45,1,0.2288,ziho0512workout | db_weighted_crunch | set 1,0.08333333333333333,3.75,2.75
artifacts_rep_classification/waveform_method_comparison/sets_all/206_ziho0512workout_db_weighted_crunch_set_1.png,ziho0512workout,db_weighted_crunch,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,229782,235756,12,3,0,0.0372,ziho0512workout | db_weighted_crunch | set 1,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/206_ziho0512workout_db_weighted_crunch_set_1.png,ziho0512workout,db_weighted_crunch,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,229782,235756,12,10,4,0.3776,ziho0512workout | db_weighted_crunch | set 1,0.3333333333333333,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/207_ziho0512workout_db_weighted_crunch_set_2.png,ziho0512workout,db_weighted_crunch,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,243216,249220,12,28,4,0.3131,ziho0512workout | db_weighted_crunch | set 2,0.3333333333333333,2.3333333333333335,1.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/207_ziho0512workout_db_weighted_crunch_set_2.png,ziho0512workout,db_weighted_crunch,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,243216,249220,12,15,10,0.4356,ziho0512workout | db_weighted_crunch | set 2,0.8333333333333334,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/207_ziho0512workout_db_weighted_crunch_set_2.png,ziho0512workout,db_weighted_crunch,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,243216,249220,12,38,1,0.2554,ziho0512workout | db_weighted_crunch | set 2,0.08333333333333333,3.1666666666666665,2.1666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/207_ziho0512workout_db_weighted_crunch_set_2.png,ziho0512workout,db_weighted_crunch,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,243216,249220,12,3,0,0.1005,ziho0512workout | db_weighted_crunch | set 2,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/207_ziho0512workout_db_weighted_crunch_set_2.png,ziho0512workout,db_weighted_crunch,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,243216,249220,12,11,6,0.4325,ziho0512workout | db_weighted_crunch | set 2,0.5,0.9166666666666666,-0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/208_ziho0512workout_one_arm_db_row_set_0.png,ziho0512workout,one_arm_db_row,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,62391,67348,12,40,1,0.2795,ziho0512workout | one_arm_db_row | set 0,0.08333333333333333,3.3333333333333335,2.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/208_ziho0512workout_one_arm_db_row_set_0.png,ziho0512workout,one_arm_db_row,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,62391,67348,12,36,5,0.2837,ziho0512workout | one_arm_db_row | set 0,0.4166666666666667,3.0,2.0
artifacts_rep_classification/waveform_method_comparison/sets_all/208_ziho0512workout_one_arm_db_row_set_0.png,ziho0512workout,one_arm_db_row,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,62391,67348,12,40,2,0.2515,ziho0512workout | one_arm_db_row | set 0,0.16666666666666666,3.3333333333333335,2.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/208_ziho0512workout_one_arm_db_row_set_0.png,ziho0512workout,one_arm_db_row,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,62391,67348,12,4,0,0.2138,ziho0512workout | one_arm_db_row | set 0,0.0,0.3333333333333333,-0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/208_ziho0512workout_one_arm_db_row_set_0.png,ziho0512workout,one_arm_db_row,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,62391,67348,12,25,9,0.3777,ziho0512workout | one_arm_db_row | set 0,0.75,2.0833333333333335,1.0833333333333333
