file,subject,exercise,set_id,boundary,local_boundary,feature,objective,candidate,signed_error_samples,abs_error_samples,search_radius,candidate_score
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,acc_magnitude_min,min,481848,66,66,110,-2.3322
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,gyro_magnitude_min,min,481869,87,87,110,-1.5006
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,acc_jerk_max,max,481807,25,25,110,0.8207
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,gyro_jerk_max,max,481829,47,47,110,1.0268
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,motion_energy_min,min,481871,89,89,110,-2.5278
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,transition_energy_max,max,481828,46,46,110,1.1362
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,pca_extreme_max,max,482111,9,9,110,3.16
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,pca_velocity_min,min,482199,97,97,110,-1.9321
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,acc_magnitude_min,min,482083,-19,19,110,-1.4112
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,gyro_magnitude_min,min,482196,94,94,110,-1.2983
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,acc_jerk_max,max,482024,-78,78,110,1.8573
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,gyro_jerk_max,max,482132,30,30,110,2.3029
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,motion_energy_min,min,482199,97,97,110,-1.835
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482102,3076,transition_energy_max,max,482060,-42,42,110,1.1806
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,pca_extreme_max,max,482462,-49,49,110,2.5265
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,pca_velocity_min,min,482478,-33,33,110,-1.1681
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,acc_magnitude_min,min,482489,-22,22,110,-1.951
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,gyro_magnitude_min,min,482544,33,33,110,-1.3415
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,acc_jerk_max,max,482580,69,69,110,0.776
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,gyro_jerk_max,max,482615,104,104,110,1.8716
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,motion_energy_min,min,482544,33,33,110,-2.1858
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,482511,3485,transition_energy_max,max,482605,94,94,110,1.8695
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,pca_extreme_max,max,492756,6,6,111,2.7195
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,pca_velocity_min,min,492840,90,90,111,-1.613
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,acc_magnitude_min,min,492705,-45,45,111,-1.632
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,gyro_magnitude_min,min,492651,-99,99,111,-1.3336
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,acc_jerk_max,max,492744,-6,6,111,2.7873
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,gyro_jerk_max,max,492763,13,13,111,1.6265
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,motion_energy_min,min,492693,-57,57,111,-1.2332
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,492750,261,transition_energy_max,max,492756,6,6,111,2.1513
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,pca_extreme_max,max,493066,-30,30,111,2.2656
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,pca_velocity_min,min,493121,25,25,111,-1.3466
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,acc_magnitude_min,min,493009,-87,87,111,-1.4381
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,gyro_magnitude_min,min,493147,51,51,111,-1.8497
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,acc_jerk_max,max,493040,-56,56,111,1.5524
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,gyro_jerk_max,max,493066,-30,30,111,0.7124
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,motion_energy_min,min,492985,-111,111,111,-1.1573
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493096,607,transition_energy_max,max,493023,-73,73,111,0.6838
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,pca_extreme_max,max,493334,-35,35,111,2.0705
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,pca_velocity_min,min,493433,64,64,111,-1.68
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,acc_magnitude_min,min,493320,-49,49,111,-1.4947
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,gyro_magnitude_min,min,493400,31,31,111,-1.6182
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,acc_jerk_max,max,493265,-104,104,111,3.8101
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,gyro_jerk_max,max,493334,-35,35,111,0.6934
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,motion_energy_min,min,493435,66,66,111,-1.1634
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493369,880,transition_energy_max,max,493268,-101,101,111,1.2375
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,pca_extreme_max,max,493691,13,13,111,3.5138
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,pca_velocity_min,min,493786,108,108,111,-1.8059
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,acc_magnitude_min,min,493628,-50,50,111,-2.3627
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,gyro_magnitude_min,min,493745,67,67,111,-1.2963
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,acc_jerk_max,max,493616,-62,62,111,2.5013
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,gyro_jerk_max,max,493683,5,5,111,3.6223
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,motion_energy_min,min,493589,-89,89,111,-1.093
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,493678,1189,transition_energy_max,max,493683,5,5,111,4.0581
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,pca_extreme_max,max,494008,-6,6,111,2.8056
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,pca_velocity_min,min,494110,96,96,111,-0.9665
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,acc_magnitude_min,min,493920,-94,94,111,-1.4558
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,gyro_magnitude_min,min,494107,93,93,111,-1.2413
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,acc_jerk_max,max,493961,-53,53,111,1.5983
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,gyro_jerk_max,max,494057,43,43,111,1.5769
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,motion_energy_min,min,494108,94,94,111,-0.8743
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494014,1525,transition_energy_max,max,494042,28,28,111,1.8239
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,pca_extreme_max,max,494342,-42,42,111,2.1534
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,pca_velocity_min,min,494309,-75,75,111,-0.6751
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,acc_magnitude_min,min,494344,-40,40,111,-1.8725
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,gyro_magnitude_min,min,494408,24,24,111,-1.5438
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,acc_jerk_max,max,494363,-21,21,111,3.3841
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,gyro_jerk_max,max,494486,102,102,111,0.6269
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,motion_energy_min,min,494430,46,46,111,-1.4204
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494384,1895,transition_energy_max,max,494368,-16,16,111,1.8054
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,pca_extreme_max,max,494672,-18,18,111,4.484
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,pca_velocity_min,min,494749,59,59,111,-0.9035
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,acc_magnitude_min,min,494747,57,57,111,-1.7632
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,gyro_magnitude_min,min,494595,-95,95,111,-1.4172
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,acc_jerk_max,max,494777,87,87,111,1.1105
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,gyro_jerk_max,max,494675,-15,15,111,4.3927
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,motion_energy_min,min,494595,-95,95,111,-1.2613
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494690,2201,transition_energy_max,max,494686,-4,4,111,3.4763
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,pca_extreme_max,max,495004,12,12,111,2.3363
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,pca_velocity_min,min,494958,-34,34,111,-1.1592
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,acc_magnitude_min,min,494981,-11,11,111,-1.4915
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,gyro_magnitude_min,min,494910,-82,82,111,-1.0621
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,acc_jerk_max,max,495016,24,24,111,2.5792
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,gyro_jerk_max,max,495009,17,17,111,2.3628
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,motion_energy_min,min,495064,72,72,111,-0.8674
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,494992,2503,transition_energy_max,max,495015,23,23,111,2.3613
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,pca_extreme_max,max,495323,17,17,111,3.4557
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,pca_velocity_min,min,495417,111,111,111,-1.0666
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,acc_magnitude_min,min,495367,61,61,111,-1.7927
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,gyro_magnitude_min,min,495359,53,53,111,-1.0375
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,acc_jerk_max,max,495317,11,11,111,2.3424
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,gyro_jerk_max,max,495329,23,23,111,4.4379
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,motion_energy_min,min,495365,59,59,111,-1.3934
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495306,2817,transition_energy_max,max,495317,11,11,111,3.9734
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,pca_extreme_max,max,495653,28,28,111,2.6121
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,pca_velocity_min,min,495574,-51,51,111,-1.2311
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,acc_magnitude_min,min,495716,91,91,111,-1.9394
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,gyro_magnitude_min,min,495697,72,72,111,-1.0066
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,acc_jerk_max,max,495636,11,11,111,0.9788
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,gyro_jerk_max,max,495627,2,2,111,2.8145
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,motion_energy_min,min,495736,111,111,111,-1.4972
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495625,3136,transition_energy_max,max,495627,2,2,111,2.3273
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495964,3475,pca_extreme_max,max,495967,3,3,111,2.9071
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495964,3475,pca_velocity_min,min,496056,92,92,111,-1.389
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,2,495964,3475,acc_magnitude_min,min,496006,42,42,111,-1.2049
