exercise,feature,cohen_d,abs_cohen_d,stable_subject_ratio,stable_effect_score,mean_subject_diff,sensor_group,family,source,description
db_rdl,mag_norm__max,-0.4245,0.4245,0.75,0.3183,-5.7079,mag,time,mag_norm,max of mag_norm
db_rdl,axis_my__spectral_entropy,0.4238,0.4238,0.75,0.3179,0.0976,mag,time_frequency,my,spectral_entropy of my
db_rdl,mag_pca__pca3_var_ratio,0.4236,0.4236,0.75,0.3177,0.0219,mag,pca,mag_pca,PCA variance ratio
db_rdl,mag_norm__median,-0.4164,0.4164,0.75,0.3123,-5.7124,mag,time,mag_norm,median of mag_norm
db_rdl,axis_gz__median,-0.3095,0.3095,1.0,0.3095,-1.4731,gyro,time,gz,median of gz
db_rdl,mag_norm__rms,-0.4061,0.4061,0.75,0.3046,-5.5389,mag,time,mag_norm,rms of mag_norm
db_rdl,mag_norm__mean,-0.4052,0.4052,0.75,0.3039,-5.5342,mag,time,mag_norm,mean of mag_norm
db_rdl,mag_norm__abs_mean,-0.4052,0.4052,0.75,0.3039,-5.5342,mag,time,mag_norm,abs_mean of mag_norm
db_rdl,axis_mz__energy_mean,-0.4022,0.4022,0.75,0.3017,-573.6473,mag,time,mz,energy_mean of mz
db_rdl,corr__ax__gz,0.4002,0.4002,0.75,0.3002,0.0873,acc_gyro,axis_correlation,"ax,gz",Correlation between ax and gz
db_rdl,acc_norm__dominant_freq_ratio,-0.3,0.3,1.0,0.3,-0.0029,acc,time_frequency,acc_norm,dominant_freq_ratio of acc_norm
db_rdl,gyro_norm__slope,-0.3996,0.3996,0.75,0.2997,-3.1234,gyro,time,gyro_norm,slope of gyro_norm
db_rdl,axis_gz__kurtosis,0.3374,0.3374,0.875,0.2953,0.8789,gyro,time,gz,kurtosis of gz
db_rdl,mag_pca__pca2_var_ratio,0.3362,0.3362,0.875,0.2942,0.0308,mag,pca,mag_pca,PCA variance ratio
db_rdl,corr__gy__mz,-0.3905,0.3905,0.75,0.2929,-0.073,gyro_mag,axis_correlation,"gy,mz",Correlation between gy and mz
db_rdl,corr__az__mx,-0.387,0.387,0.75,0.2903,-0.1783,acc_mag,axis_correlation,"az,mx",Correlation between az and mx
db_rdl,all9_norm__min,-0.3864,0.3864,0.75,0.2898,-5.4846,all9,time,all9_norm,min of all9_norm
db_rdl,mag_norm__energy_mean,-0.373,0.373,0.75,0.2797,-625.4002,mag,time,mag_norm,energy_mean of mag_norm
db_rdl,all9_norm__kurtosis,0.3676,0.3676,0.75,0.2757,2.7884,all9,time,all9_norm,kurtosis of all9_norm
db_rdl,axis_gx__diff_abs_mean,-0.3138,0.3138,0.875,0.2746,-0.5022,gyro,time,gx,diff_abs_mean of gx
db_rdl,corr__ay__gy,-0.3597,0.3597,0.75,0.2698,-0.063,acc_gyro,axis_correlation,"ay,gy",Correlation between ay and gy
db_rdl,all9_norm__high_band_ratio,0.4278,0.4278,0.625,0.2674,0.0065,all9,time_frequency,all9_norm,high_band_ratio of all9_norm
db_rdl,corr__gy__my,0.356,0.356,0.75,0.267,0.0753,gyro_mag,axis_correlation,"gy,my",Correlation between gy and my
db_rdl,axis_gy__skewness,-0.4246,0.4246,0.625,0.2654,-0.2569,gyro,time,gy,skewness of gy
db_rdl,axis_gy__zero_crossing_rate,0.3506,0.3506,0.75,0.263,0.0112,gyro,time,gy,zero_crossing_rate of gy
db_rdl,corr__ax__gx,0.3465,0.3465,0.75,0.2599,0.0665,acc_gyro,axis_correlation,"ax,gx",Correlation between ax and gx
db_rdl,axis_my__kurtosis,0.3403,0.3403,0.75,0.2552,0.17,mag,time,my,kurtosis of my
db_rdl,axis_gx__std,-0.2896,0.2896,0.875,0.2534,-1.4455,gyro,time,gx,std of gx
db_rdl,corr__az__my,-0.4044,0.4044,0.625,0.2528,-0.1706,acc_mag,axis_correlation,"az,my",Correlation between az and my
db_rdl,axis_gx__iqr,-0.2821,0.2821,0.875,0.2468,-1.7417,gyro,time,gx,iqr of gx
db_rdl,mag_norm__dominant_freq_ratio,-0.2817,0.2817,0.875,0.2465,-0.0053,mag,time_frequency,mag_norm,dominant_freq_ratio of mag_norm
db_rdl,axis_gx__min,0.2799,0.2799,0.875,0.2449,4.8172,gyro,time,gx,min of gx
db_rdl,axis_gx__median,-0.2794,0.2794,0.875,0.2445,-0.7026,gyro,time,gx,median of gx
db_rdl,axis_gx__rms,-0.276,0.276,0.875,0.2415,-1.4054,gyro,time,gx,rms of gx
db_rdl,axis_gy__spectral_entropy,0.322,0.322,0.75,0.2415,0.0492,gyro,time_frequency,gy,spectral_entropy of gy
db_rdl,axis_gx__high_band_ratio,-0.2747,0.2747,0.875,0.2404,-0.0007,gyro,time_frequency,gx,high_band_ratio of gx
db_rdl,axis_gx__diff_rms,-0.2732,0.2732,0.875,0.2391,-0.6365,gyro,time,gx,diff_rms of gx
db_rdl,axis_gx__abs_mean,-0.2719,0.2719,0.875,0.2379,-1.0433,gyro,time,gx,abs_mean of gx
db_rdl,axis_mx__haar_l1_energy_ratio,0.3795,0.3795,0.625,0.2372,0.0006,mag,wavelet,mx,haar_l1_energy_ratio of mx
db_rdl,gyro_pca__dominant_axis_var_share,-0.2691,0.2691,0.875,0.2355,-0.0199,gyro,pca,gyro_pca,Dominant axis variance share
db_rdl,all9_norm__dominant_freq_ratio,-0.2674,0.2674,0.875,0.2339,-0.0024,all9,time_frequency,all9_norm,dominant_freq_ratio of all9_norm
db_rdl,axis_mx__haar_l2_energy_ratio,0.3736,0.3736,0.625,0.2335,0.0006,mag,wavelet,mx,haar_l2_energy_ratio of mx
db_rdl,axis_gx__energy_mean,-0.2644,0.2644,0.875,0.2313,-51.4364,gyro,time,gx,energy_mean of gx
db_rdl,all9_norm__diff_rms,-0.2984,0.2984,0.75,0.2238,-0.3434,all9,time,all9_norm,diff_rms of all9_norm
db_rdl,axis_gy__kurtosis,0.2946,0.2946,0.75,0.2209,0.3863,gyro,time,gy,kurtosis of gy
db_rdl,axis_mz__rms,-0.3487,0.3487,0.625,0.218,-5.9459,mag,time,mz,rms of mz
db_rdl,axis_gy__low_band_ratio,-0.2893,0.2893,0.75,0.217,-0.003,gyro,time_frequency,gy,low_band_ratio of gy
db_rdl,corr__ax__ay,0.2891,0.2891,0.75,0.2168,0.1111,acc,axis_correlation,"ax,ay",Correlation between ax and ay
db_rdl,axis_gy__haar_l4_energy_ratio,-0.2887,0.2887,0.75,0.2165,-0.0165,gyro,wavelet,gy,haar_l4_energy_ratio of gy
db_rdl,corr__ay__az,0.3432,0.3432,0.625,0.2145,0.1404,acc,axis_correlation,"ay,az",Correlation between ay and az
db_rdl,mag_norm__min,-0.343,0.343,0.625,0.2144,-4.9139,mag,time,mag_norm,min of mag_norm
db_rdl,axis_az__mean,0.2832,0.2832,0.75,0.2124,0.0739,acc,time,az,mean of az
db_rdl,axis_gz__dominant_freq_ratio,0.2409,0.2409,0.875,0.2108,0.0017,gyro,time_frequency,gz,dominant_freq_ratio of gz
db_rdl,mag_norm__slope,0.3367,0.3367,0.625,0.2105,0.5058,mag,time,mag_norm,slope of mag_norm
db_rdl,axis_mx__skewness,-0.2402,0.2402,0.875,0.2101,-0.1065,mag,time,mx,skewness of mx
db_rdl,axis_my__diff_abs_mean,-0.2381,0.2381,0.875,0.2084,-0.0209,mag,time,my,diff_abs_mean of my
db_rdl,axis_mz__abs_mean,-0.3321,0.3321,0.625,0.2075,-5.7338,mag,time,mz,abs_mean of mz
db_rdl,axis_az__median,0.2763,0.2763,0.75,0.2072,0.0742,acc,time,az,median of az
db_rdl,axis_gy__mid_band_ratio,0.2747,0.2747,0.75,0.206,0.0027,gyro,time_frequency,gy,mid_band_ratio of gy
db_rdl,axis_gy__high_band_ratio,0.2689,0.2689,0.75,0.2017,0.0003,gyro,time_frequency,gy,high_band_ratio of gy
db_rdl,axis_ax__kurtosis,0.2642,0.2642,0.75,0.1981,0.4543,acc,time,ax,kurtosis of ax
db_rdl,axis_ay__skewness,-0.3162,0.3162,0.625,0.1976,-0.1903,acc,time,ay,skewness of ay
db_rdl,axis_my__diff_rms,-0.2258,0.2258,0.875,0.1976,-0.035,mag,time,my,diff_rms of my
db_rdl,corr__gz__my,-0.2587,0.2587,0.75,0.194,-0.0411,gyro_mag,axis_correlation,"gz,my",Correlation between gz and my
db_rdl,axis_gx__skewness,0.3087,0.3087,0.625,0.1929,0.1929,gyro,time,gx,skewness of gx
db_rdl,all9_norm__slope,-0.2537,0.2537,0.75,0.1903,-1.4543,all9,time,all9_norm,slope of all9_norm
db_rdl,all9_pca__dominant_axis_var_share,-0.2466,0.2466,0.75,0.185,-0.0162,all9,pca,all9_pca,Dominant axis variance share
db_rdl,acc_norm__low_band_ratio,0.2102,0.2102,0.875,0.1839,0.0196,acc,time_frequency,acc_norm,low_band_ratio of acc_norm
db_rdl,acc_norm__high_band_ratio,-0.237,0.237,0.75,0.1778,-0.0054,acc,time_frequency,acc_norm,high_band_ratio of acc_norm
db_rdl,gyro_norm__haar_l4_energy_ratio,0.28,0.28,0.625,0.175,0.0041,gyro,wavelet,gyro_norm,haar_l4_energy_ratio of gyro_norm
db_rdl,axis_mz__haar_l4_energy_ratio,-0.2324,0.2324,0.75,0.1743,-0.0039,mag,wavelet,mz,haar_l4_energy_ratio of mz
db_rdl,axis_gx__haar_l3_energy_ratio,0.2786,0.2786,0.625,0.1741,0.0178,gyro,wavelet,gx,haar_l3_energy_ratio of gx
db_rdl,acc_norm__mid_band_ratio,-0.1947,0.1947,0.875,0.1704,-0.0141,acc,time_frequency,acc_norm,mid_band_ratio of acc_norm
db_rdl,axis_gx__dominant_freq_ratio,-0.2218,0.2218,0.75,0.1663,-0.0053,gyro,time_frequency,gx,dominant_freq_ratio of gx
db_rdl,axis_gy__slope,0.2217,0.2217,0.75,0.1662,5.9307,gyro,time,gy,slope of gy
db_rdl,mag_pca__dominant_axis_var_share,-0.2214,0.2214,0.75,0.1661,-0.0191,mag,pca,mag_pca,Dominant axis variance share
db_rdl,axis_my__skewness,-0.2133,0.2133,0.75,0.16,-0.0791,mag,time,my,skewness of my
db_rdl,axis_mz__haar_l3_energy_ratio,-0.2104,0.2104,0.75,0.1578,-0.0051,mag,wavelet,mz,haar_l3_energy_ratio of mz
db_rdl,corr__gx__my,-0.1794,0.1794,0.875,0.157,-0.0295,gyro_mag,axis_correlation,"gx,my",Correlation between gx and my
db_rdl,axis_ax__diff_rms,-0.209,0.209,0.75,0.1567,-0.003,acc,time,ax,diff_rms of ax
db_rdl,axis_ax__diff_abs_mean,-0.2496,0.2496,0.625,0.156,-0.0017,acc,time,ax,diff_abs_mean of ax
db_rdl,mag_norm__diff_rms,-0.2419,0.2419,0.625,0.1512,-0.1477,mag,time,mag_norm,diff_rms of mag_norm
db_rdl,corr__gx__mx,-0.2392,0.2392,0.625,0.1495,-0.0627,gyro_mag,axis_correlation,"gx,mx",Correlation between gx and mx
db_rdl,corr__az__gy,-0.1963,0.1963,0.75,0.1472,-0.0249,acc_gyro,axis_correlation,"az,gy",Correlation between az and gy
db_rdl,gyro_norm__diff_abs_mean,-0.1676,0.1676,0.875,0.1467,-0.1581,gyro,time,gyro_norm,diff_abs_mean of gyro_norm
db_rdl,acc_pca__dominant_axis_var_share,-0.2188,0.2188,0.625,0.1368,-0.0153,acc,pca,acc_pca,Dominant axis variance share
db_rdl,mag_norm__diff_abs_mean,-0.2099,0.2099,0.625,0.1312,-0.0709,mag,time,mag_norm,diff_abs_mean of mag_norm
db_rdl,axis_mz__zero_crossing_rate,0.2089,0.2089,0.625,0.1306,0.0099,mag,time,mz,zero_crossing_rate of mz
db_rdl,corr__ax__az,0.1733,0.1733,0.75,0.13,0.0632,acc,axis_correlation,"ax,az",Correlation between ax and az
db_rdl,mag_norm__range,-0.1726,0.1726,0.75,0.1294,-0.7941,mag,time,mag_norm,range of mag_norm
db_rdl,axis_az__dominant_freq_ratio,0.2574,0.2574,0.5,0.1287,0.0078,acc,time_frequency,az,dominant_freq_ratio of az
db_rdl,axis_mx__dominant_freq_ratio,-0.2005,0.2005,0.625,0.1253,-0.0005,mag,time_frequency,mx,dominant_freq_ratio of mx
db_rdl,axis_mx__haar_l3_energy_ratio,0.2493,0.2493,0.5,0.1246,0.0005,mag,wavelet,mx,haar_l3_energy_ratio of mx
db_rdl,axis_mz__haar_l2_energy_ratio,-0.1977,0.1977,0.625,0.1236,-0.0055,mag,wavelet,mz,haar_l2_energy_ratio of mz
db_rdl,corr__ay__mx,-0.1628,0.1628,0.75,0.1221,-0.0667,acc_mag,axis_correlation,"ay,mx",Correlation between ay and mx
db_rdl,axis_mz__haar_l1_energy_ratio,-0.1928,0.1928,0.625,0.1205,-0.0043,mag,wavelet,mz,haar_l1_energy_ratio of mz
db_rdl,axis_mz__kurtosis,0.1601,0.1601,0.75,0.1201,0.0621,mag,time,mz,kurtosis of mz
db_rdl,axis_mx__zero_crossing_rate,0.2357,0.2357,0.5,0.1178,0.0071,mag,time,mx,zero_crossing_rate of mx
db_rdl,acc_norm__skewness,0.229,0.229,0.5,0.1145,0.142,acc,time,acc_norm,skewness of acc_norm
db_rdl,axis_gx__haar_l1_energy_ratio,-0.151,0.151,0.75,0.1132,-0.0043,gyro,wavelet,gx,haar_l1_energy_ratio of gx
db_rdl,corr__gz__mz,0.2243,0.2243,0.5,0.1121,0.0453,gyro_mag,axis_correlation,"gz,mz",Correlation between gz and mz
db_rdl,axis_az__kurtosis,0.1777,0.1777,0.625,0.1111,0.1499,acc,time,az,kurtosis of az
db_rdl,axis_mx__mid_band_ratio,0.2197,0.2197,0.5,0.1098,0.003,mag,time_frequency,mx,mid_band_ratio of mx
db_rdl,axis_mz__spectral_entropy,0.2189,0.2189,0.5,0.1094,0.0394,mag,time_frequency,mz,spectral_entropy of mz
db_rdl,axis_mx__low_band_ratio,-0.2148,0.2148,0.5,0.1074,-0.004,mag,time_frequency,mx,low_band_ratio of mx
db_rdl,mag_norm__std,-0.1682,0.1682,0.625,0.1051,-0.2116,mag,time,mag_norm,std of mag_norm
db_rdl,axis_az__skewness,0.1673,0.1673,0.625,0.1046,0.0536,acc,time,az,skewness of az
db_rdl,axis_ax__dominant_freq_ratio,-0.1641,0.1641,0.625,0.1026,-0.0008,acc,time_frequency,ax,dominant_freq_ratio of ax
db_rdl,corr__gx__mz,-0.1317,0.1317,0.75,0.0988,-0.0238,gyro_mag,axis_correlation,"gx,mz",Correlation between gx and mz
db_rdl,axis_mx__high_band_ratio,0.1935,0.1935,0.5,0.0968,0.001,mag,time_frequency,mx,high_band_ratio of mx
db_rdl,all9_norm__haar_l1_energy_ratio,0.2477,0.2477,0.375,0.0929,0.0002,all9,wavelet,all9_norm,haar_l1_energy_ratio of all9_norm
db_rdl,corr__az__gx,0.1829,0.1829,0.5,0.0915,0.0342,acc_gyro,axis_correlation,"az,gx",Correlation between az and gx
db_rdl,axis_mx__spectral_entropy,0.1808,0.1808,0.5,0.0904,0.0234,mag,time_frequency,mx,spectral_entropy of mx
db_rdl,corr__mx__my,0.1658,0.1658,0.5,0.0829,0.0902,mag,axis_correlation,"mx,my",Correlation between mx and my
db_rdl,axis_mz__skewness,-0.1078,0.1078,0.75,0.0808,-0.0275,mag,time,mz,skewness of mz
db_rdl,axis_gx__kurtosis,0.1563,0.1563,0.5,0.0781,0.3527,gyro,time,gx,kurtosis of gx
db_rdl,mag_norm__skewness,0.1555,0.1555,0.5,0.0778,0.0679,mag,time,mag_norm,skewness of mag_norm
db_rdl,axis_gy__dominant_freq_ratio,-0.1233,0.1233,0.625,0.077,-0.0008,gyro,time_frequency,gy,dominant_freq_ratio of gy
db_rdl,axis_mz__diff_rms,0.1007,0.1007,0.75,0.0756,0.0369,mag,time,mz,diff_rms of mz
db_rdl,axis_az__diff_rms,-0.1196,0.1196,0.625,0.0747,-0.0028,acc,time,az,diff_rms of az
db_rdl,axis_gx__mean,-0.097,0.097,0.75,0.0728,-0.2308,gyro,time,gx,mean of gx
db_rdl,corr__my__mz,0.1428,0.1428,0.5,0.0714,0.0629,mag,axis_correlation,"my,mz",Correlation between my and mz
db_rdl,axis_az__slope,-0.1412,0.1412,0.5,0.0706,-0.012,acc,time,az,slope of az
db_rdl,axis_mz__diff_abs_mean,0.1122,0.1122,0.625,0.0701,0.0238,mag,time,mz,diff_abs_mean of mz
db_rdl,axis_ax__slope,0.0926,0.0926,0.75,0.0694,0.0133,acc,time,ax,slope of ax
db_rdl,axis_ay__slope,0.0916,0.0916,0.75,0.0687,0.0073,acc,time,ay,slope of ay
db_rdl,axis_gx__range,-0.106,0.106,0.625,0.0663,-3.5398,gyro,time,gx,range of gx
db_rdl,axis_gy__median,0.1326,0.1326,0.5,0.0663,0.7802,gyro,time,gy,median of gy
db_rdl,axis_mz__high_band_ratio,0.1303,0.1303,0.5,0.0652,0.002,mag,time_frequency,mz,high_band_ratio of mz
db_rdl,axis_gy__haar_l1_energy_ratio,0.1291,0.1291,0.5,0.0645,0.0017,gyro,wavelet,gy,haar_l1_energy_ratio of gy
db_rdl,mag_norm__haar_l1_energy_ratio,0.2578,0.2578,0.25,0.0644,0.0001,mag,wavelet,mag_norm,haar_l1_energy_ratio of mag_norm
db_rdl,mag_norm__haar_l2_energy_ratio,0.2537,0.2537,0.25,0.0634,0.0001,mag,wavelet,mag_norm,haar_l2_energy_ratio of mag_norm
db_rdl,gyro_pca__pca2_var_ratio,-0.1009,0.1009,0.625,0.0631,-0.0074,gyro,pca,gyro_pca,PCA variance ratio
db_rdl,axis_mz__low_band_ratio,-0.1217,0.1217,0.5,0.0608,-0.0063,mag,time_frequency,mz,low_band_ratio of mz
db_rdl,axis_az__max,-0.0923,0.0923,0.625,0.0577,-0.0228,acc,time,az,max of az
db_rdl,axis_mz__mid_band_ratio,0.1151,0.1151,0.5,0.0576,0.0043,mag,time_frequency,mz,mid_band_ratio of mz
db_rdl,corr__az__gz,-0.0917,0.0917,0.625,0.0573,-0.0169,acc_gyro,axis_correlation,"az,gz",Correlation between az and gz
db_rdl,axis_gx__spectral_entropy,0.0914,0.0914,0.625,0.0571,0.0085,gyro,time_frequency,gx,spectral_entropy of gx
db_rdl,all9_norm__skewness,0.1111,0.1111,0.5,0.0555,0.1305,all9,time,all9_norm,skewness of all9_norm
db_rdl,axis_gy__mean,-0.062,0.062,0.875,0.0542,-0.2595,gyro,time,gy,mean of gy
db_rdl,mag_norm__haar_l3_energy_ratio,0.2091,0.2091,0.25,0.0523,0.0001,mag,wavelet,mag_norm,haar_l3_energy_ratio of mag_norm
db_rdl,axis_gy__haar_l3_energy_ratio,-0.0821,0.0821,0.625,0.0513,-0.0035,gyro,wavelet,gy,haar_l3_energy_ratio of gy
db_rdl,axis_mx__kurtosis,-0.0786,0.0786,0.625,0.0491,-0.0452,mag,time,mx,kurtosis of mx
db_rdl,gyro_norm__dominant_freq_ratio,0.0943,0.0943,0.5,0.0472,0.0008,gyro,time_frequency,gyro_norm,dominant_freq_ratio of gyro_norm
db_rdl,mag_norm__iqr,-0.0923,0.0923,0.5,0.0462,-0.2179,mag,time,mag_norm,iqr of mag_norm
db_rdl,acc_norm__spectral_entropy,-0.0718,0.0718,0.625,0.0449,-0.0153,acc,time_frequency,acc_norm,spectral_entropy of acc_norm
db_rdl,mag_norm__haar_l4_energy_ratio,0.1793,0.1793,0.25,0.0448,0.0001,mag,wavelet,mag_norm,haar_l4_energy_ratio of mag_norm
db_rdl,all9_norm__haar_l2_energy_ratio,0.1632,0.1632,0.25,0.0408,0.0002,all9,wavelet,all9_norm,haar_l2_energy_ratio of all9_norm
db_rdl,axis_my__slope,-0.0636,0.0636,0.625,0.0398,-0.2529,mag,time,my,slope of my
db_rdl,axis_mz__slope,-0.0637,0.0637,0.625,0.0398,-0.2668,mag,time,mz,slope of mz
db_rdl,axis_mz__dominant_freq_ratio,0.1551,0.1551,0.25,0.0388,0.003,mag,time_frequency,mz,dominant_freq_ratio of mz
db_rdl,gyro_norm__diff_rms,-0.0448,0.0448,0.75,0.0336,-0.0531,gyro,time,gyro_norm,diff_rms of gyro_norm
db_rdl,axis_ay__max,-0.0637,0.0637,0.5,0.0318,-0.0182,acc,time,ay,max of ay
db_rdl,axis_mx__slope,0.0783,0.0783,0.375,0.0294,0.2606,mag,time,mx,slope of mx
db_rdl,axis_az__diff_abs_mean,-0.0505,0.0505,0.5,0.0252,-0.0008,acc,time,az,diff_abs_mean of az
db_rdl,axis_gx__max,0.0491,0.0491,0.5,0.0246,1.2775,gyro,time,gx,max of gx
db_rdl,corr__ax__mx,-0.0449,0.0449,0.5,0.0225,-0.024,acc_mag,axis_correlation,"ax,mx",Correlation between ax and mx
db_rdl,acc_norm__kurtosis,-0.0428,0.0428,0.5,0.0214,-0.0726,acc,time,acc_norm,kurtosis of acc_norm
db_rdl,corr__gy__mx,0.041,0.041,0.5,0.0205,0.0111,gyro_mag,axis_correlation,"gy,mx",Correlation between gy and mx
db_rdl,axis_my__dominant_freq_ratio,0.0543,0.0543,0.375,0.0204,0.001,mag,time_frequency,my,dominant_freq_ratio of my
db_rdl,all9_pca__pca3_var_ratio,-0.0314,0.0314,0.625,0.0196,-0.0012,all9,pca,all9_pca,PCA variance ratio
db_rdl,corr__gz__mx,-0.0332,0.0332,0.5,0.0166,-0.0052,gyro_mag,axis_correlation,"gz,mx",Correlation between gz and mx
db_rdl,axis_gz__mean,-0.0259,0.0259,0.625,0.0162,-0.0766,gyro,time,gz,mean of gz
db_rdl,axis_gx__zero_crossing_rate,-0.0245,0.0245,0.625,0.0153,-0.0014,gyro,time,gx,zero_crossing_rate of gx
db_rdl,axis_mx__haar_l4_energy_ratio,0.0493,0.0493,0.25,0.0123,0.0002,mag,wavelet,mx,haar_l4_energy_ratio of mx
db_rdl,axis_gy__haar_l2_energy_ratio,0.029,0.029,0.375,0.0109,0.0011,gyro,wavelet,gy,haar_l2_energy_ratio of gy
db_rdl,all9_norm__haar_l3_energy_ratio,0.0259,0.0259,0.25,0.0065,0.0,all9,wavelet,all9_norm,haar_l3_energy_ratio of all9_norm
db_rdl,acc_norm__zero_crossing_rate,0.0115,0.0115,0.5,0.0057,-0.0007,acc,time,acc_norm,zero_crossing_rate of acc_norm
db_rdl,axis_my__haar_l1_energy_ratio,0.0348,0.0348,0.125,0.0043,0.0004,mag,wavelet,my,haar_l1_energy_ratio of my
db_rdl,axis_my__haar_l2_energy_ratio,0.0343,0.0343,0.125,0.0043,0.0005,mag,wavelet,my,haar_l2_energy_ratio of my
db_rdl,axis_my__haar_l3_energy_ratio,0.0305,0.0305,0.125,0.0038,0.0004,mag,wavelet,my,haar_l3_energy_ratio of my
db_rdl,axis_my__haar_l4_energy_ratio,0.016,0.016,0.125,0.002,0.0001,mag,wavelet,my,haar_l4_energy_ratio of my
db_rdl,axis_gx__haar_l2_energy_ratio,-0.0015,0.0015,0.625,0.0009,-0.0004,gyro,wavelet,gx,haar_l2_energy_ratio of gx
db_rdl,acc_norm__slope,0.0067,0.0067,0.125,0.0008,-0.0003,acc,time,acc_norm,slope of acc_norm
db_shoulder_press,acc_norm__mean,-1.3991,1.3991,1.0,1.3991,-0.0681,acc,time,acc_norm,mean of acc_norm
db_shoulder_press,acc_norm__abs_mean,-1.3991,1.3991,1.0,1.3991,-0.0681,acc,time,acc_norm,abs_mean of acc_norm
db_shoulder_press,acc_norm__rms,-1.391,1.391,1.0,1.391,-0.0678,acc,time,acc_norm,rms of acc_norm
db_shoulder_press,acc_norm__energy_mean,-1.3777,1.3777,1.0,1.3777,-0.1357,acc,time,acc_norm,energy_mean of acc_norm
db_shoulder_press,axis_ax__min,1.3503,1.3503,1.0,1.3503,0.8209,acc,time,ax,min of ax
db_shoulder_press,axis_ax__mean,1.318,1.318,1.0,1.318,0.749,acc,time,ax,mean of ax
db_shoulder_press,axis_mx__max,-1.2913,1.2913,1.0,1.2913,-26.1126,mag,time,mx,max of mx
db_shoulder_press,axis_ax__median,1.2843,1.2843,1.0,1.2843,0.7422,acc,time,ax,median of ax
db_shoulder_press,acc_norm__median,-1.2554,1.2554,1.0,1.2554,-0.0681,acc,time,acc_norm,median of acc_norm
db_shoulder_press,axis_mx__mean,-1.1731,1.1731,1.0,1.1731,-22.1444,mag,time,mx,mean of mx
db_shoulder_press,axis_mx__median,-1.1332,1.1332,1.0,1.1332,-21.8407,mag,time,mx,median of mx
db_shoulder_press,axis_ax__max,1.0783,1.0783,1.0,1.0783,0.6348,acc,time,ax,max of ax
db_shoulder_press,axis_mx__min,-1.0136,1.0136,1.0,1.0136,-18.7153,mag,time,mx,min of mx
db_shoulder_press,all9_norm__skewness,1.0041,1.0041,1.0,1.0041,0.7521,all9,time,all9_norm,skewness of all9_norm
db_shoulder_press,axis_ax__spectral_entropy,0.9343,0.9343,1.0,0.9343,0.1834,acc,time_frequency,ax,spectral_entropy of ax
db_shoulder_press,corr__ax__gz,0.9223,0.9223,1.0,0.9223,0.1918,acc_gyro,axis_correlation,"ax,gz",Correlation between ax and gz
db_shoulder_press,acc_pca__pca1_var_ratio,-0.8466,0.8466,1.0,0.8466,-0.1001,acc,pca,acc_pca,PCA variance ratio
db_shoulder_press,acc_norm__min,-0.8347,0.8347,1.0,0.8347,-0.0893,acc,time,acc_norm,min of acc_norm
db_shoulder_press,mag_norm__range,-0.8103,0.8103,1.0,0.8103,-3.2509,mag,time,mag_norm,range of mag_norm
db_shoulder_press,axis_ax__low_band_ratio,-0.7849,0.7849,1.0,0.7849,-0.0645,acc,time_frequency,ax,low_band_ratio of ax
db_shoulder_press,axis_mx__abs_mean,0.8951,0.8951,0.875,0.7832,10.1478,mag,time,mx,abs_mean of mx
db_shoulder_press,mag_norm__std,-0.7814,0.7814,1.0,0.7814,-0.8914,mag,time,mag_norm,std of mag_norm
db_shoulder_press,axis_ax__mid_band_ratio,0.7755,0.7755,1.0,0.7755,0.0494,acc,time_frequency,ax,mid_band_ratio of ax
db_shoulder_press,axis_mx__haar_l4_energy_ratio,-0.7511,0.7511,1.0,0.7511,-0.0016,mag,wavelet,mx,haar_l4_energy_ratio of mx
db_shoulder_press,mag_norm__iqr,-0.7443,0.7443,1.0,0.7443,-1.6013,mag,time,mag_norm,iqr of mag_norm
db_shoulder_press,axis_ax__high_band_ratio,0.7414,0.7414,1.0,0.7414,0.0151,acc,time_frequency,ax,high_band_ratio of ax
db_shoulder_press,axis_mx__rms,0.847,0.847,0.875,0.7412,9.4348,mag,time,mx,rms of mx
db_shoulder_press,axis_az__skewness,-0.7315,0.7315,1.0,0.7315,-0.3309,acc,time,az,skewness of az
db_shoulder_press,axis_ay__energy_mean,-0.714,0.714,1.0,0.714,-0.0836,acc,time,ay,energy_mean of ay
db_shoulder_press,axis_ax__iqr,-0.6781,0.6781,1.0,0.6781,-0.2053,acc,time,ax,iqr of ax
db_shoulder_press,axis_mx__diff_abs_mean,-0.6606,0.6606,1.0,0.6606,-0.042,mag,time,mx,diff_abs_mean of mx
db_shoulder_press,acc_pca__pca2_var_ratio,0.6587,0.6587,1.0,0.6587,0.0551,acc,pca,acc_pca,PCA variance ratio
db_shoulder_press,axis_az__median,0.6575,0.6575,1.0,0.6575,0.1789,acc,time,az,median of az
db_shoulder_press,acc_pca__pca3_var_ratio,0.7494,0.7494,0.875,0.6557,0.045,acc,pca,acc_pca,PCA variance ratio
db_shoulder_press,gyro_norm__skewness,0.6528,0.6528,1.0,0.6528,0.3654,gyro,time,gyro_norm,skewness of gyro_norm
db_shoulder_press,mag_norm__spectral_entropy,0.7381,0.7381,0.875,0.6459,0.1323,mag,time_frequency,mag_norm,spectral_entropy of mag_norm
db_shoulder_press,axis_ax__std,-0.6377,0.6377,1.0,0.6377,-0.0904,acc,time,ax,std of ax
